0	0	1039.25743
0	2	0.166669994593
0	3	2.26272988319
0	5	3.27712988853
0	8	3.38229990005
0	9	0.166669994593
0	10	0.0115099996328
0	11	0.000690000015311
0	13	0.000620000006165
0	15	3.85737991333
0	16	1.33506000042
0	17	2.56254005432
0	18	288.708526611
0	19	0.20000000298
0	20	1.0785599947
0	22	0.107139997184
0	23	0.10000000149
0	24	18.5749607086
0	25	1.33792996407
0	28	0.0444400012493
0	32	0.0406900011003
0	33	0.00825999956578
0	34	57.8414802551
0	36	2.58800005913
0	37	0.175449997187
0	39	8.94612026215
0	40	1.06877994537
0	41	32.073928833
0	42	38.7905883789
0	43	0.12609000504
0	44	0.235709995031
0	46	0.835979998112
0	47	0.362500011921
0	48	9.51842975616
0	51	1.50234997272
0	52	0.668349981308
0	54	1.17509996891
0	55	7.56436014175
0	56	0.216509997845
0	60	0.0222200006247
0	63	0.1095200032
0	65	56.7110214233
0	67	0.00754000013694
0	70	0.149599999189
0	71	22.087770462
0	73	0.507690012455
0	76	1.7116099596
0	77	0.266669988632
0	78	0.474359989166
0	80	102.407592773
0	81	0.0186100006104
0	83	0.00316999992356
0	84	10.4511003494
0	85	0.184509992599
0	86	0.444319993258
0	91	2.22988009453
0	93	0.10000000149
0	95	3.1959400177
0	96	0.10000000149
0	97	5.72352981567
0	103	0.0222200006247
0	104	390.000549316
0	105	0.262970000505
0	107	3.46654009819
0	109	3.2504799366
0	110	0.00110999995377
0	112	0.0712599977851
0	113	4.45144987106
0	115	33.2648887634
0	116	1.54256999493
0	118	2.12352991104
0	121	0.343329995871
0	123	0.333330005407
0	124	0.23736999929
0	125	0.689779996872
0	128	0.244320005178
0	129	60.3132209778
0	133	27.4207992554
0	134	0.00589000014588
0	139	1.07857000828
0	143	42.1167297363
0	144	0.112630002201
0	145	0.0737999975681
0	146	0.0109900003299
0	147	0.0222200006247
0	148	6.35161018372
0	149	0.00264999992214
0	150	18.159860611
0	151	171.498382568
0	154	1.50436997414
0	156	795.169921875
0	157	0.0181799996644
0	158	1.28911995888
0	159	16.4907798767
0	160	3.78532004356
0	161	9.38916969299
0	162	0.12852999568
0	163	0.0666700005531
0	164	5.68059015274
0	167	0.0673599988222
0	170	227.814712524
0	172	1.78778004646
0	174	1.26715004444
0	175	0.449840009212
0	176	353.921783447
0	177	0.031890001148
0	179	0.380950003862
0	180	1.0
0	181	0.566680014133
0	182	0.110990002751
0	184	5.35381984711
0	186	3.82662010193
0	187	0.191379994154
0	188	6.74726009369
0	189	0.203679993749
0	192	0.168170005083
0	193	10.4604501724
0	196	0.0453700013459
0	198	4.49410009384
0	199	0.142859995365
0	200	20.1123600006
0	201	0.0285299997777
0	202	0.000809999997728
0	205	0.906840026379
0	206	0.580160021782
0	207	0.00394000019878
0	209	0.0666700005531
0	210	1.42857003212
0	211	5.61667013168
0	213	0.00279000005685
0	214	0.00951999984682
0	215	0.19047999382
0	216	0.0144100002944
0	217	143.972229004
0	222	0.683990001678
0	223	26.750869751
0	224	10.6533899307
1	1	31.4
1	11	1.20951998234
1	133	1.0
1	65	0.20000000298
1	200	0.0357099995017
1	137	0.692860007286
1	139	0.00951999984682
1	76	5.33174991608
1	78	0.597620010376
1	143	0.00951999984682
1	80	0.0555600002408
1	17	0.114289999008
1	82	0.10000000149
1	193	0.333330005407
1	84	0.333330005407
1	206	0.00951999984682
1	150	2.5
1	24	0.665080010891
1	217	5.08333015442
1	91	1.66666996479
1	156	0.369049996138
1	224	0.111110001802
1	161	24.7896900177
1	18	0.676190018654
1	146	0.00951999984682
1	104	1.0
1	41	1.33333003521
1	144	0.114289999008
1	44	0.0555600002408
1	109	0.141269996762
1	47	0.00951999984682
1	175	0.666670024395
1	176	9.83889007568
1	8	1.20000004768
1	115	3.0
1	53	0.0555600002408
1	118	0.521430015564
1	73	0.166669994593
1	186	0.00951999984682
1	170	0.738099992275
1	85	10.0571403503
1	63	0.00951999984682
2	129	1.80555999279
2	2	772.62857
2	3	0.166669994593
2	5	1.4531699419
2	193	0.673470020294
2	8	6.44235992432
2	161	1.39284002781
2	15	0.361110001802
2	43	1.33362996578
2	146	0.00951999984682
